plays,pass_yards,rush_yards,turnovers,epa_total,epa_per_play,yards_per_play,pass_epa_per_play,rush_epa_per_play,success_rate,explosive_rate,third_down_conv_rate,red_zone_td_rate,pass_rate,play_action_rate,shotgun_rate,sack_rate,pass_plays,rush_plays,dropbacks,sacks,redzone_trips,redzone_tds,allowed_pass_yards,allowed_rush_yards,takeaways,allowed_epa_total,allowed_epa_per_play,allowed_yards_per_play,allowed_pass_epa_per_play,allowed_rush_epa_per_play,allowed_success_rate,allowed_explosive_rate,third_down_conv_rate_allowed,red_zone_td_rate_allowed,pass_rate_allowed,play_action_rate_allowed,shotgun_rate_allowed,pressure_sack_rate,plays_allowed,pass_plays_allowed,rush_plays_allowed,dropbacks_allowed,sacks_made,redzone_trips_allowed,redzone_tds_allowed,momentum_score
0.047878942078200926,0.11973896512672177,0.15294755360820608,-0.1151175190109768,0.2498146536055087,0.2507049454677322,0.20807703398622354,0.22680126399077793,0.12900456977952782,0.19746033921404207,0.15603144326609977,0.16804125375240908,0.08016142541506632,-0.12856135793059442,-6.310887241768095e-30,-0.08017558156267764,-0.12398254783002625,-0.06667662582367305,0.14122668107122668,-0.06664472685276887,-0.139555256600758,0.13123432117245032,0.18590364289777395,0.12294043600485341,0.15506436677614763,-0.10455840154677774,0.2507287229387259,0.2517191455943737,0.1789230135662139,0.22988465904401614,0.1260848417352838,0.15621385091074813,0.1576072152837629,0.16536172176413477,0.08778207057519588,-0.055961561434871965,-0.0,-0.0441297280215707,-0.11207296838477133,0.057076972447029604,-0.02631452550077884,0.1379457144738649,-0.026293976752877854,-0.12716816508295362,0.13632545625787387,0.1889966215093599,0.02265304182664518
0.17335591502056827,0.1869055703305803,-0.11664012108811907,0.09062533203172089,-0.01107114034014189,-0.007542623322109775,0.007152066908488568,0.0026360749329553054,-0.0684418169716002,0.03918210645598012,-0.053891322748623134,0.04010489418397646,-0.01924610872049454,0.2242587126422486,6.462348535570529e-27,0.134214787833939,-0.016053882983866535,0.27217558733295155,-0.1328072799494178,0.2721610131060662,0.06719012397371599,0.0698530602401962,0.033020983558487926,0.2741640534643754,-0.021897708316282644,0.13295783875526143,-0.004923349930237645,-0.0010823195484277058,0.156259844160034,0.018753811635465724,-0.0851816608534544,0.18292591728928323,0.04563950957633925,0.1358330304713976,0.034580335540995016,0.2978625923622274,-0.0,0.22302068900184513,0.02617734275952134,0.2663366118965276,0.33568115488869077,0.010993624061017074,0.3356876583327005,0.10649925062097831,0.14422930552595167,0.09181469763815601,0.017632816108199043
-0.006088310892373013,-0.25497612562505456,0.23744130601979124,0.022583625968346212,-0.08405005291254952,-0.08570441108204123,-0.10330944415189316,-0.14638482186400836,0.14813616745932304,-0.040535938560931524,0.06317827032136535,-0.05530846529494382,-0.007372648785671345,-0.1984703105212548,-0.0,-0.04340683471079586,0.2502346038167714,-0.15274605491765714,0.1842582729702431,-0.15286765360774376,0.1958959882769765,-0.032200524308773404,-0.03197646080712706,-0.0673382699363211,0.3262708919512377,0.08042215095265526,-0.07567038480217507,-0.0769069610875869,0.1217073717048174,-0.12540429926482174,0.12600221553021496,0.17948521078171403,0.1816866620433806,0.082370924166031,0.06199974732918793,0.07286800009166867,-0.0,0.11944108348605191,0.29785832804672696,0.21790738030081147,0.05839838902885337,0.307414113716623,0.05829747726649023,0.2454874968434906,0.07089727481329366,0.046187712667572906,-0.000667301948497785
0.32802795880449914,-0.013832615446242702,0.13057095537767996,0.11587739069263328,-0.09700765005596158,-0.09721455405058954,-0.13716250561527119,-0.0840082539656504,-0.027858403434024084,-0.04585566020626618,-0.1477897981821618,0.08698653533951474,-0.28094993118153655,-0.151538206065313,6.776263578034403e-21,-0.11307881044007209,-0.23088950185782797,0.08242619965152978,0.2912480347221636,0.08235737797859657,-0.1931101686904174,0.25352053916835643,-0.031204269824529226,-0.03272162232537767,0.09976779351225938,0.10522326970962735,-0.09748307600520716,-0.09734008915165729,-0.1283927564292976,-0.08508967260333934,-0.027521809619026467,-0.059832329457782246,-0.15174032763208234,0.05748547354550914,-0.28136031106764264,-0.12644918059104884,-0.0,-0.1125861350855024,-0.23116262835712933,0.14877241852049528,0.03631966334554683,0.21478708603356447,0.03627180375958733,-0.1948801091824831,0.21911629214155454,-0.042605164034771936,-0.018410004269553755
0.20121361213255337,0.033058818483534175,0.0036082419952833283,-0.23040935907337812,0.1151849263108351,0.11376263950955834,-0.0909360417704917,0.09267531092367012,0.0692529321566659,0.027233449792894462,-0.09029811733401179,0.06413841221208173,-0.13092335664052582,0.048706285587397334,-4.336808689942018e-19,-0.011955626783594792,0.3070121319763106,0.15757109747104714,0.04445578577626469,0.15755012187245454,0.35100360809111164,0.2699662541168699,0.11953269692499695,-0.08187731770287124,-0.07720994498758019,-0.26768422428475247,0.10860856270314803,0.1072843014826613,-0.20874840741464917,0.07868266542098079,0.0827728641242638,-0.13320708920103783,-0.17143118803187815,-0.04089829272631605,-0.17447960353976022,-0.11649345491482645,2.171219732561965e-30,-0.12410344469671239,0.25512743177421865,-0.05149098706931289,-0.010659539227594342,-0.076953206202766,-0.010667069802630824,0.29727799878868416,0.17447562485845305,0.05706974417287945,0.010223888817743648
0.04285301101302141,0.11351692138616146,0.19610335384942298,0.1818086678179677,0.03449987534255344,0.04064642642400334,0.23849468061481519,-0.11958367179081797,0.3442785302887753,0.13825973336517305,0.30364822978425365,-0.08702661948556983,-0.2505156214476252,0.13498546761595834,-5.551115123125783e-17,0.1180090537927723,-0.0036012935141988473,0.1272264385818275,-0.10793919730440744,0.12713954713282247,0.0369688294006618,0.015111841140038081,-0.17605879220098036,0.0006306938334283503,0.11252629728133172,0.14174981556889862,0.02674716686829927,0.03297494938640447,0.05231483537305232,-0.133229295117,0.35484798917540555,-0.037691491762464,0.19632865404916452,-0.15877104220966254,-0.2820498197391847,-0.03785448513034479,-1.3796595951039337e-27,-0.0005061393443753464,-0.03655081391787388,-0.11373605568919731,-0.014049027474996784,-0.1830620486814359,-0.014108684859425742,0.0018760232885083894,-0.051346213970975975,-0.2164684060067887,0.0775436703640522
0.19514446733761154,-0.030908773325098254,0.12145112921401187,0.2259002158563647,-0.037862194809922145,-0.02901430174909655,-0.06847726809073057,-0.1420014606025923,0.2378811368387412,0.1077840108925892,-0.07955467142494092,0.06952876037567346,0.4392418800198643,0.052006634766203305,-1.3877787807814457e-17,0.053302425382795254,-0.03573448159296083,0.15906230733300883,0.0352459699866636,0.15909520442815908,0.019222218239417884,-0.01875292921573716,0.30910537042396163,-0.12895044837703937,0.0345296933421664,0.17906677731171047,-0.04193004529290455,-0.032636847748981276,-0.1826139993119712,-0.15214124136293694,0.25012034690795876,-0.07258421885732355,-0.1534110177565146,-0.02942681504721264,0.37745209348537984,-0.10652657113685662,1.183779129499783e-27,-0.06696849252707293,-0.07267727527862453,-0.04634362003573375,-0.00306020930926423,-0.07830749903550377,-0.00302637035720087,-0.020072713616925107,-0.08985922455693779,0.23972632114738363,0.03930251041164887
0.054660367033662616,0.22392982926423108,-0.02086144248647935,0.4004267764772238,-0.05250543137033126,-0.04265483999946391,0.19268225636653816,0.07712506937871569,-0.270171894530075,0.0520815369390334,0.21119888001891132,0.10872186644543658,0.03108874518427837,-0.0635132592044296,0.0,-0.3034269736920572,0.18036825860805264,-0.00903837360180084,0.07709486991679869,-0.00899126030187188,0.17331310690188345,0.052940279414508774,0.07039593150068459,0.11990367195676954,-0.06939710607117347,0.36480271388233915,-0.05758621793577573,-0.04797062846542334,0.04700302131671991,0.06487740225305835,-0.258192454744205,-0.06220698274887057,0.13062506719249242,0.0345313140872413,4.6143573923042996e-05,-0.1334741913109951,-4.149602717689515e-26,-0.31328740626658474,0.14978903659645904,-0.07075135467248975,-0.08525973696189126,-0.008315373899416917,-0.08522488577492962,0.14347421501779087,0.0026717877526180045,0.03326862098506976,-0.000971607205088992
-0.32315910853262175,-0.11185855037371414,-0.13480459719197896,0.11025469411366132,-0.05347858467106667,-0.06594036435262665,-0.012751751498063041,-0.09863947805027423,0.04615262672918938,0.052096436390442744,0.010451370258104147,-0.12887527581828365,-0.10984501968427009,0.05249701767590818,0.0,0.0492859040332472,-0.011331497351967612,-0.15570902530884637,-0.19344620071992225,-0.1556285586806467,-0.06564250426912284,0.44356373883300043,0.30687454053302926,-0.054426828576092004,-0.09762450410780606,0.12372815214618846,-0.05169782846953128,-0.06445858405545186,0.04018231861034406,-0.09383507165401707,0.038412097815362214,0.086467082213492,0.03905486828237479,-0.0781249138831074,-0.09161525904911733,0.08714589236686478,-2.5454002733349445e-24,0.08049581189246378,0.002291921098701171,-0.12276019839744748,-0.06960410402870826,-0.12250958164715861,-0.06955161344493273,-0.048891404777698134,0.43922732874412546,0.31045718929175337,0.003343866354249639
-0.12418007917059283,-0.08623289069866359,-0.023815388131888042,0.20946554479114896,0.04552795897454058,0.04459815303353832,-0.030513814655088022,0.04563577752850221,0.023880461250237874,0.18212524144091827,-0.19784834926436162,0.5410606746339577,-0.12073341039497214,-0.017007107927364127,1.3877787807814457e-16,0.29188770050060886,0.0697071606833365,-0.08815634618494889,-0.038814446371379,-0.08829251635391701,0.04131300250376139,-0.05789869006609632,-0.08050147714051141,-0.09646948586469654,-0.03727373685396354,0.1976050870718234,0.03918867703708531,0.03845302106634771,-0.050991967048114935,0.038083790564905344,0.026881876285830414,0.08591720278547986,-0.1965538376630853,0.4499994507158517,-0.1295151892944807,-0.0389262211726264,1.9652745798702753e-23,0.20715123040825126,0.05856165699317635,-0.10071669529883436,-0.09080573170417044,-0.054013205974804884,-0.09091550319874944,0.031155882337826665,-0.06742537337457082,-0.09087254479602548,0.11150858336043193
0.14422013176905188,0.038665094089287484,0.13146997549159917,0.02105388967978395,-0.010039065950762625,-0.011501744797677132,0.038306099978216566,0.0885331319967028,-0.24494291440232419,-0.11940695033867943,0.21032464403964196,-0.102484219754778,0.06291888562185256,-0.09073100672404973,1.1102230246251565e-16,0.5379689394143808,0.01218959547050967,0.016336716870768566,0.15297486053474474,0.016290890051131993,0.015248349885284812,0.0895752183802056,0.09217623344508823,-0.045034004553047305,0.06925796550828452,-0.011330513500853992,-0.017158034218926237,-0.018585237222669776,-0.06636909720216044,0.07607917954167646,-0.23535636360395645,-0.18007612400338247,0.1350192663461613,-0.1598243253438791,0.027128452102117954,-0.15726245720175003,2.3010028611561584e-23,0.35144677699179766,-0.011797741418263171,-0.03136148623144251,-0.07700675768721714,0.050402459285779654,-0.0770415721794613,-0.010225222921089783,0.02953347909579719,0.04615957003903117,0.4025050646925044
-0.0523581885508642,-0.010327684873068711,-0.07976692594878268,-0.046498989507169804,-0.008585810139994753,-0.01595642399749302,-0.04027064262550904,-0.03696809425879806,0.05588067159318993,0.06167029735125053,-0.12503837866648704,-0.04855779691774695,-0.021047114000262945,0.01836636740880749,-5.551115123125783e-17,-0.2830163158337273,-0.014842020942492923,-0.020179171531818564,-0.03771050227137203,-0.02030521274276493,-0.020474361787375217,-0.047611994717484014,-0.034933562898760595,0.037605181633888145,-0.036331932852163094,-0.032909592409558465,-0.0012249964426893762,-0.008054745826120351,0.036768343214113576,-0.025821346453507404,0.051577990697029966,0.098644348280598,-0.06651854331132909,-0.003395129377486825,-0.0032608710646675016,0.07203367231886433,6.37873796179044e-23,-0.1775032072551813,0.005283897390618113,0.03277933607877862,0.032156082390406474,0.013962271630406748,0.03205879622272742,-0.0005327427450024643,-0.011819737328761914,-0.00883972607868125,0.90007308225059
0.042442015194980635,0.12797630974979637,-0.022100908118332676,0.12353492440419553,0.04979843766249574,0.05146573777680901,0.09697022929145493,0.06942402309740321,-0.021278185967917387,0.46709325741359276,-0.3492875596363348,-0.38594451084208803,-0.0150259242617803,-0.11943086059623255,-2.7755575615628914e-16,0.12159992669063434,0.06167191693301121,-0.06797735824078212,0.1363696628131649,-0.068179577711673,0.025763035962055945,-0.04265536077241402,-0.05421258152855139,0.09909251206267161,-0.02848967171210824,0.11972566184533262,0.04240504401222835,0.044363541469772665,0.056318112684796945,0.06179227807868305,-0.022008470609403412,0.2899486423722577,-0.32081554801117784,-0.3462245219322949,-0.023548135908597733,-0.08192285031522667,3.371318587749798e-22,0.09084655364502582,0.06011388924246862,0.015151119716510399,-0.05444229042325367,0.10215494309469027,-0.05460120056980756,0.026662825069362503,-0.04564187506630249,-0.05974765480775078,-0.07477408956754063
0.01650004549805107,-0.2616629317373202,0.23316489885202193,-0.11569346072566972,-0.05666866419539578,-0.04913210514337607,-0.11927168308035704,0.0033335174427619125,-0.27350821217501947,0.5411986641060411,0.18451769024970582,0.04860569629862834,0.0035214909297356673,0.14677903827397465,-1.6653345369377348e-16,-0.06692406035228603,-0.052115618574285615,0.11636679461518049,-0.12602204038484655,0.1163580575634418,-0.0012960082791868557,0.009216837214047981,0.004589967319156391,-0.2706778346188808,0.18545814219974036,-0.12956674205373833,-0.06577651980541765,-0.057777682731219145,-0.14106121362129354,-0.0059803787180147385,-0.274356772126142,0.2860604124391473,0.1295940419801663,-0.002523287166247553,-0.017108675410074457,0.03299545272728106,-3.1512178942814227e-20,-0.09919305853618235,-0.06658040925800834,-0.05506498858579151,0.030488350712309542,-0.14005750364677966,0.03048827565669946,-0.02059605510447439,-0.021888313705916203,-0.019890530796177922,-0.017422498203700135
